,State.Name,Employment.Type,Position.Name_1,Position.Of.Interest_1
3720,28.0,4.0,411.0,99.0
3721,6.0,4.0,325.0,22.0
3722,6.0,4.0,325.0,69.0
3723,28.0,4.0,150.0,100.0
3724,6.0,4.0,395.0,61.0
3725,6.0,4.0,395.0,99.0
3726,6.0,4.0,395.0,61.0
3727,6.0,4.0,395.0,99.0
3728,28.0,4.0,117.0,46.0
3729,28.0,4.0,117.0,61.0
3730,28.0,4.0,117.0,22.0
3731,28.0,4.0,117.0,65.0
3732,6.0,4.0,316.0,61.0
3733,6.0,4.0,316.0,22.0
3734,6.0,4.0,316.0,64.0
3735,28.0,4.0,323.0,68.0
3736,12.0,4.0,323.0,68.0
3737,12.0,4.0,323.0,68.0
3738,12.0,4.0,322.0,68.0
3739,28.0,4.0,323.0,68.0
3740,12.0,4.0,323.0,68.0
3741,12.0,4.0,323.0,68.0
3742,12.0,4.0,322.0,68.0
3743,28.0,4.0,323.0,68.0
3744,12.0,4.0,323.0,68.0
3745,12.0,4.0,323.0,68.0
3746,12.0,4.0,322.0,68.0
3747,28.0,4.0,323.0,68.0
3748,12.0,4.0,323.0,68.0
3749,12.0,4.0,323.0,68.0
3750,12.0,4.0,322.0,68.0
3751,28.0,4.0,350.0,61.0
3752,28.0,4.0,76.0,61.0
3753,28.0,4.0,350.0,22.0
3754,28.0,4.0,76.0,22.0
3755,28.0,4.0,350.0,61.0
3756,28.0,4.0,76.0,61.0
3757,28.0,4.0,350.0,22.0
3758,28.0,4.0,76.0,22.0
3759,28.0,4.0,214.0,67.0
3760,9.0,4.0,182.0,67.0
3761,6.0,4.0,321.0,67.0
3762,6.0,4.0,321.0,67.0
3763,6.0,4.0,80.0,22.0
3764,6.0,4.0,80.0,62.0
3765,6.0,4.0,80.0,64.0
3766,12.0,4.0,317.0,65.0
3767,12.0,4.0,357.0,61.0
3768,12.0,4.0,323.0,61.0
3769,12.0,4.0,283.0,61.0
3770,28.0,4.0,250.0,61.0
3771,12.0,4.0,358.0,61.0
3772,12.0,4.0,186.0,61.0
3773,12.0,4.0,357.0,13.0
3774,12.0,4.0,323.0,13.0
3775,12.0,4.0,283.0,13.0
3776,28.0,4.0,250.0,13.0
3777,12.0,4.0,358.0,13.0
3778,12.0,4.0,186.0,13.0
3779,12.0,4.0,357.0,22.0
3780,12.0,4.0,323.0,22.0
3781,12.0,4.0,283.0,22.0
3782,28.0,4.0,250.0,22.0
3783,12.0,4.0,358.0,22.0
3784,12.0,4.0,186.0,22.0
3785,12.0,4.0,357.0,62.0
3786,12.0,4.0,323.0,62.0
3787,12.0,4.0,283.0,62.0
3788,28.0,4.0,250.0,62.0
3789,12.0,4.0,358.0,62.0
3790,12.0,4.0,186.0,62.0
3791,12.0,4.0,357.0,67.0
3792,12.0,4.0,323.0,67.0
3793,12.0,4.0,283.0,67.0
3794,28.0,4.0,250.0,67.0
3795,12.0,4.0,358.0,67.0
3796,12.0,4.0,186.0,67.0
3797,28.0,4.0,247.0,61.0
3798,28.0,4.0,90.0,61.0
3799,28.0,4.0,247.0,22.0
3800,28.0,4.0,90.0,22.0
3801,28.0,4.0,247.0,98.0
3802,28.0,4.0,90.0,98.0
3803,6.0,4.0,409.0,62.0
3804,12.0,4.0,317.0,62.0
3805,6.0,4.0,409.0,98.0
3806,12.0,4.0,317.0,98.0
3807,12.0,4.0,407.0,61.0
3808,12.0,4.0,407.0,61.0
3809,12.0,4.0,414.0,61.0
3810,12.0,4.0,268.0,61.0
3811,28.0,4.0,375.0,61.0
3812,12.0,4.0,414.0,76.0
3813,12.0,4.0,268.0,76.0
3814,28.0,4.0,375.0,76.0
3815,28.0,4.0,151.0,71.0
3816,28.0,4.0,107.0,71.0
3817,21.0,4.0,320.0,71.0
3818,28.0,4.0,151.0,40.0
3819,28.0,4.0,107.0,40.0
3820,21.0,4.0,320.0,40.0
3821,28.0,4.0,151.0,10.0
3822,28.0,4.0,107.0,10.0
3823,21.0,4.0,320.0,10.0
3824,28.0,4.0,151.0,11.0
3825,28.0,4.0,107.0,11.0
3826,21.0,4.0,320.0,11.0
3827,28.0,4.0,151.0,61.0
3828,28.0,4.0,107.0,61.0
3829,21.0,4.0,320.0,61.0
3830,28.0,4.0,151.0,22.0
3831,28.0,4.0,107.0,22.0
3832,21.0,4.0,320.0,22.0
3833,28.0,4.0,151.0,71.0
3834,28.0,4.0,107.0,71.0
3835,21.0,4.0,320.0,71.0
3836,28.0,4.0,151.0,40.0
3837,28.0,4.0,107.0,40.0
3838,21.0,4.0,320.0,40.0
3839,28.0,4.0,151.0,10.0
3840,28.0,4.0,107.0,10.0
3841,21.0,4.0,320.0,10.0
3842,28.0,4.0,151.0,11.0
3843,28.0,4.0,107.0,11.0
3844,21.0,4.0,320.0,11.0
3845,28.0,4.0,151.0,61.0
3846,28.0,4.0,107.0,61.0
3847,21.0,4.0,320.0,61.0
3848,28.0,4.0,151.0,22.0
3849,28.0,4.0,107.0,22.0
3850,21.0,4.0,320.0,22.0
3851,28.0,4.0,274.0,61.0
3852,6.0,4.0,69.0,61.0
3853,28.0,4.0,153.0,61.0
3854,28.0,4.0,274.0,22.0
3855,6.0,4.0,69.0,22.0
3856,28.0,4.0,153.0,22.0
3857,28.0,4.0,274.0,64.0
3858,6.0,4.0,69.0,64.0
3859,28.0,4.0,153.0,64.0
3860,28.0,4.0,274.0,61.0
3861,6.0,4.0,69.0,61.0
3862,28.0,4.0,153.0,61.0
3863,28.0,4.0,274.0,22.0
3864,6.0,4.0,69.0,22.0
3865,28.0,4.0,153.0,22.0
3866,28.0,4.0,274.0,64.0
3867,6.0,4.0,69.0,64.0
3868,28.0,4.0,153.0,64.0
3869,12.0,4.0,94.0,61.0
3870,12.0,4.0,410.0,61.0
3871,28.0,4.0,147.0,61.0
3872,6.0,4.0,299.0,61.0
3873,12.0,4.0,94.0,22.0
3874,12.0,4.0,410.0,22.0
3875,28.0,4.0,147.0,22.0
3876,6.0,4.0,299.0,22.0
3877,12.0,4.0,94.0,62.0
3878,12.0,4.0,410.0,62.0
3879,28.0,4.0,147.0,62.0
3880,6.0,4.0,299.0,62.0
3881,28.0,4.0,402.0,40.0
3882,28.0,4.0,404.0,40.0
3883,28.0,4.0,402.0,61.0
3884,28.0,4.0,404.0,61.0
3885,28.0,4.0,402.0,40.0
3886,28.0,4.0,404.0,40.0
3887,28.0,4.0,402.0,61.0
3888,28.0,4.0,404.0,61.0
3889,6.0,4.0,395.0,61.0
3890,6.0,4.0,395.0,99.0
3891,12.0,4.0,389.0,61.0
3892,12.0,4.0,389.0,22.0
3893,12.0,4.0,389.0,61.0
3894,12.0,4.0,389.0,22.0
3895,12.0,4.0,389.0,61.0
3896,12.0,4.0,389.0,22.0
3897,12.0,4.0,389.0,61.0
3898,12.0,4.0,389.0,22.0
3899,6.0,4.0,101.0,40.0
3900,6.0,4.0,101.0,61.0
3901,6.0,4.0,101.0,22.0
3902,6.0,4.0,101.0,13.0
3903,6.0,4.0,101.0,101.0
3904,6.0,4.0,399.0,61.0
3905,6.0,4.0,399.0,22.0
3906,6.0,4.0,399.0,61.0
3907,6.0,4.0,399.0,22.0
3908,6.0,4.0,34.0,61.0
3909,28.0,4.0,252.0,61.0
3910,6.0,4.0,34.0,64.0
3911,28.0,4.0,252.0,64.0
3912,6.0,4.0,34.0,2.0
3913,28.0,4.0,252.0,2.0
3914,6.0,4.0,34.0,61.0
3915,28.0,4.0,252.0,61.0
3916,6.0,4.0,34.0,64.0
3917,28.0,4.0,252.0,64.0
3918,6.0,4.0,34.0,2.0
3919,28.0,4.0,252.0,2.0
3920,28.0,4.0,117.0,46.0
3921,28.0,4.0,117.0,61.0
3922,28.0,4.0,117.0,22.0
3923,28.0,4.0,117.0,65.0
3924,6.0,4.0,59.0,71.0
3925,6.0,4.0,21.0,71.0
3926,6.0,4.0,113.0,71.0
3927,6.0,4.0,59.0,40.0
3928,6.0,4.0,21.0,40.0
3929,6.0,4.0,113.0,40.0
3930,6.0,4.0,59.0,61.0
3931,6.0,4.0,21.0,61.0
3932,6.0,4.0,113.0,61.0
3933,6.0,4.0,59.0,22.0
3934,6.0,4.0,21.0,22.0
3935,6.0,4.0,113.0,22.0
3936,6.0,4.0,59.0,62.0
3937,6.0,4.0,21.0,62.0
3938,6.0,4.0,113.0,62.0
3939,6.0,4.0,59.0,29.0
3940,6.0,4.0,21.0,29.0
3941,6.0,4.0,113.0,29.0
3942,6.0,4.0,59.0,13.0
3943,6.0,4.0,21.0,13.0
3944,6.0,4.0,113.0,13.0
3945,6.0,4.0,59.0,70.0
3946,6.0,4.0,21.0,70.0
3947,6.0,4.0,113.0,70.0
3948,6.0,4.0,59.0,5.0
3949,6.0,4.0,21.0,5.0
3950,6.0,4.0,113.0,5.0
3951,12.0,4.0,389.0,61.0
3952,28.0,4.0,396.0,61.0
3953,12.0,4.0,389.0,22.0
3954,28.0,4.0,396.0,22.0
3955,12.0,4.0,389.0,62.0
3956,28.0,4.0,396.0,62.0
3957,12.0,4.0,389.0,61.0
3958,28.0,4.0,396.0,61.0
3959,12.0,4.0,389.0,22.0
3960,28.0,4.0,396.0,22.0
3961,12.0,4.0,389.0,62.0
3962,28.0,4.0,396.0,62.0
3963,12.0,4.0,389.0,61.0
3964,28.0,4.0,396.0,61.0
3965,12.0,4.0,389.0,22.0
3966,28.0,4.0,396.0,22.0
3967,12.0,4.0,389.0,62.0
3968,28.0,4.0,396.0,62.0
3969,12.0,4.0,132.0,61.0
3970,12.0,4.0,132.0,61.0
3971,12.0,4.0,132.0,61.0
3972,12.0,4.0,132.0,61.0
3973,12.0,4.0,132.0,22.0
3974,12.0,4.0,132.0,22.0
3975,12.0,4.0,132.0,22.0
3976,12.0,4.0,132.0,22.0
3977,12.0,4.0,132.0,47.0
3978,12.0,4.0,132.0,47.0
3979,12.0,4.0,132.0,47.0
3980,12.0,4.0,132.0,47.0
3981,12.0,4.0,132.0,64.0
3982,12.0,4.0,132.0,64.0
3983,12.0,4.0,132.0,64.0
3984,12.0,4.0,132.0,64.0
3985,12.0,4.0,132.0,77.0
3986,12.0,4.0,132.0,77.0
3987,12.0,4.0,132.0,77.0
3988,12.0,4.0,132.0,77.0
3989,12.0,4.0,132.0,44.0
3990,12.0,4.0,132.0,44.0
3991,12.0,4.0,132.0,44.0
3992,12.0,4.0,132.0,44.0
3993,12.0,4.0,132.0,20.0
3994,12.0,4.0,132.0,20.0
3995,12.0,4.0,132.0,20.0
3996,12.0,4.0,132.0,20.0
3997,12.0,4.0,132.0,61.0
3998,12.0,4.0,132.0,61.0
3999,12.0,4.0,132.0,61.0
4000,12.0,4.0,132.0,61.0
4001,12.0,4.0,132.0,22.0
4002,12.0,4.0,132.0,22.0
4003,12.0,4.0,132.0,22.0
4004,12.0,4.0,132.0,22.0
4005,12.0,4.0,132.0,47.0
4006,12.0,4.0,132.0,47.0
4007,12.0,4.0,132.0,47.0
4008,12.0,4.0,132.0,47.0
4009,12.0,4.0,132.0,64.0
4010,12.0,4.0,132.0,64.0
4011,12.0,4.0,132.0,64.0
4012,12.0,4.0,132.0,64.0
4013,12.0,4.0,132.0,77.0
4014,12.0,4.0,132.0,77.0
4015,12.0,4.0,132.0,77.0
4016,12.0,4.0,132.0,77.0
4017,12.0,4.0,132.0,44.0
4018,12.0,4.0,132.0,44.0
4019,12.0,4.0,132.0,44.0
4020,12.0,4.0,132.0,44.0
4021,12.0,4.0,132.0,20.0
4022,12.0,4.0,132.0,20.0
4023,12.0,4.0,132.0,20.0
4024,12.0,4.0,132.0,20.0
4025,12.0,4.0,132.0,61.0
4026,12.0,4.0,132.0,61.0
4027,12.0,4.0,132.0,61.0
4028,12.0,4.0,132.0,61.0
4029,12.0,4.0,132.0,22.0
4030,12.0,4.0,132.0,22.0
4031,12.0,4.0,132.0,22.0
4032,12.0,4.0,132.0,22.0
4033,12.0,4.0,132.0,47.0
4034,12.0,4.0,132.0,47.0
4035,12.0,4.0,132.0,47.0
4036,12.0,4.0,132.0,47.0
4037,12.0,4.0,132.0,64.0
4038,12.0,4.0,132.0,64.0
4039,12.0,4.0,132.0,64.0
4040,12.0,4.0,132.0,64.0
4041,12.0,4.0,132.0,77.0
4042,12.0,4.0,132.0,77.0
4043,12.0,4.0,132.0,77.0
4044,12.0,4.0,132.0,77.0
4045,12.0,4.0,132.0,44.0
4046,12.0,4.0,132.0,44.0
4047,12.0,4.0,132.0,44.0
4048,12.0,4.0,132.0,44.0
4049,12.0,4.0,132.0,20.0
4050,12.0,4.0,132.0,20.0
4051,12.0,4.0,132.0,20.0
4052,12.0,4.0,132.0,20.0
4053,28.0,4.0,323.0,68.0
4054,12.0,4.0,323.0,68.0
4055,12.0,4.0,323.0,68.0
4056,12.0,4.0,322.0,68.0
4057,28.0,4.0,323.0,68.0
4058,12.0,4.0,323.0,68.0
4059,12.0,4.0,323.0,68.0
4060,12.0,4.0,322.0,68.0
4061,28.0,4.0,323.0,68.0
4062,12.0,4.0,323.0,68.0
4063,12.0,4.0,323.0,68.0
4064,12.0,4.0,322.0,68.0
4065,12.0,4.0,9.0,61.0
4066,12.0,4.0,348.0,61.0
4067,12.0,4.0,9.0,22.0
4068,12.0,4.0,348.0,22.0
4069,12.0,4.0,9.0,2.0
4070,12.0,4.0,348.0,2.0
4071,12.0,4.0,9.0,37.0
4072,12.0,4.0,348.0,37.0
4073,12.0,4.0,9.0,45.0
4074,12.0,4.0,348.0,45.0
4075,12.0,4.0,9.0,21.0
4076,12.0,4.0,348.0,21.0
4077,12.0,4.0,115.0,61.0
4078,12.0,4.0,282.0,61.0
4079,28.0,4.0,245.0,61.0
4080,12.0,4.0,115.0,22.0
4081,12.0,4.0,282.0,22.0
4082,28.0,4.0,245.0,22.0
4083,12.0,4.0,115.0,61.0
4084,12.0,4.0,282.0,61.0
4085,28.0,4.0,245.0,61.0
4086,12.0,4.0,115.0,22.0
4087,12.0,4.0,282.0,22.0
4088,28.0,4.0,245.0,22.0
4089,12.0,4.0,106.0,61.0
4090,12.0,4.0,106.0,61.0
4091,6.0,4.0,121.0,61.0
4092,12.0,4.0,106.0,13.0
4093,12.0,4.0,106.0,13.0
4094,6.0,4.0,121.0,13.0
4095,12.0,4.0,106.0,22.0
4096,12.0,4.0,106.0,22.0
4097,6.0,4.0,121.0,22.0
4098,12.0,4.0,106.0,62.0
4099,12.0,4.0,106.0,62.0
4100,6.0,4.0,121.0,62.0
4101,12.0,4.0,106.0,23.0
4102,12.0,4.0,106.0,23.0
4103,6.0,4.0,121.0,23.0
4104,28.0,4.0,213.0,61.0
4105,28.0,4.0,197.0,61.0
4106,28.0,4.0,213.0,22.0
4107,28.0,4.0,197.0,22.0
4108,12.0,4.0,78.0,61.0
4109,28.0,4.0,402.0,61.0
4110,28.0,4.0,404.0,61.0
4111,12.0,4.0,78.0,61.0
4112,28.0,4.0,402.0,61.0
4113,28.0,4.0,404.0,61.0
4114,12.0,4.0,78.0,61.0
4115,28.0,4.0,402.0,61.0
4116,28.0,4.0,404.0,61.0
4117,28.0,4.0,262.0,65.0
4118,28.0,4.0,391.0,65.0
4119,11.0,4.0,168.0,65.0
4120,28.0,4.0,262.0,65.0
4121,28.0,4.0,391.0,65.0
4122,11.0,4.0,168.0,65.0
4123,12.0,4.0,331.0,61.0
4124,4.0,4.0,108.0,61.0
4125,12.0,4.0,331.0,61.0
4126,4.0,4.0,108.0,61.0
4127,4.0,4.0,347.0,61.0
4128,4.0,4.0,77.0,61.0
4129,4.0,4.0,77.0,61.0
4130,4.0,4.0,77.0,61.0
4131,4.0,4.0,312.0,61.0
4132,12.0,4.0,331.0,22.0
4133,4.0,4.0,108.0,22.0
4134,12.0,4.0,331.0,22.0
4135,4.0,4.0,108.0,22.0
4136,4.0,4.0,347.0,22.0
4137,4.0,4.0,77.0,22.0
4138,4.0,4.0,77.0,22.0
4139,4.0,4.0,77.0,22.0
4140,4.0,4.0,312.0,22.0
4141,12.0,4.0,331.0,62.0
4142,4.0,4.0,108.0,62.0
4143,12.0,4.0,331.0,62.0
4144,4.0,4.0,108.0,62.0
4145,4.0,4.0,347.0,62.0
4146,4.0,4.0,77.0,62.0
4147,4.0,4.0,77.0,62.0
4148,4.0,4.0,77.0,62.0
4149,4.0,4.0,312.0,62.0
4150,12.0,4.0,331.0,67.0
4151,4.0,4.0,108.0,67.0
4152,12.0,4.0,331.0,67.0
4153,4.0,4.0,108.0,67.0
4154,4.0,4.0,347.0,67.0
4155,4.0,4.0,77.0,67.0
4156,4.0,4.0,77.0,67.0
4157,4.0,4.0,77.0,67.0
4158,4.0,4.0,312.0,67.0
4159,12.0,4.0,331.0,97.0
4160,4.0,4.0,108.0,97.0
4161,12.0,4.0,331.0,97.0
4162,4.0,4.0,108.0,97.0
4163,4.0,4.0,347.0,97.0
4164,4.0,4.0,77.0,97.0
4165,4.0,4.0,77.0,97.0
4166,4.0,4.0,77.0,97.0
4167,4.0,4.0,312.0,97.0
4168,28.0,4.0,248.0,67.0
4169,28.0,4.0,329.0,67.0
4170,28.0,4.0,322.0,67.0
4171,28.0,4.0,248.0,67.0
4172,28.0,4.0,329.0,67.0
4173,28.0,4.0,322.0,67.0
4174,28.0,4.0,248.0,67.0
4175,28.0,4.0,329.0,67.0
4176,28.0,4.0,322.0,67.0
4177,12.0,4.0,297.0,40.0
4178,6.0,4.0,13.0,40.0
4179,12.0,4.0,297.0,61.0
4180,6.0,4.0,13.0,61.0
4181,12.0,4.0,297.0,22.0
4182,6.0,4.0,13.0,22.0
4183,12.0,4.0,297.0,62.0
4184,6.0,4.0,13.0,62.0
4185,12.0,4.0,297.0,32.0
4186,6.0,4.0,13.0,32.0
4187,12.0,4.0,297.0,75.0
4188,6.0,4.0,13.0,75.0
4189,6.0,4.0,377.0,40.0
4190,12.0,4.0,39.0,40.0
4191,6.0,4.0,377.0,29.0
4192,12.0,4.0,39.0,29.0
4193,28.0,4.0,97.0,61.0
4194,12.0,4.0,199.0,61.0
4195,28.0,4.0,97.0,61.0
4196,12.0,4.0,199.0,61.0
4197,12.0,4.0,322.0,29.0
4198,12.0,4.0,322.0,22.0
4199,12.0,4.0,322.0,61.0
4200,12.0,4.0,322.0,70.0
4201,28.0,4.0,201.0,71.0
4202,21.0,4.0,368.0,71.0
4203,28.0,4.0,201.0,61.0
4204,21.0,4.0,368.0,61.0
4205,28.0,4.0,201.0,22.0
4206,21.0,4.0,368.0,22.0
4207,28.0,4.0,201.0,62.0
4208,21.0,4.0,368.0,62.0
4209,28.0,4.0,201.0,64.0
4210,21.0,4.0,368.0,64.0
4211,28.0,4.0,247.0,61.0
4212,28.0,4.0,90.0,61.0
4213,28.0,4.0,247.0,22.0
4214,28.0,4.0,90.0,22.0
4215,28.0,4.0,247.0,98.0
4216,28.0,4.0,90.0,98.0
4217,3.0,4.0,46.0,71.0
4218,3.0,4.0,282.0,71.0
4219,3.0,4.0,55.0,71.0
4220,3.0,4.0,166.0,71.0
4221,3.0,4.0,166.0,40.0
4222,3.0,4.0,166.0,71.0
4223,3.0,4.0,166.0,40.0
4224,3.0,4.0,166.0,71.0
4225,3.0,4.0,166.0,40.0
4226,3.0,4.0,280.0,71.0
4227,3.0,4.0,180.0,71.0
4228,3.0,4.0,280.0,29.0
4229,3.0,4.0,180.0,29.0
4230,3.0,4.0,27.0,71.0
4231,3.0,4.0,331.0,71.0
4232,3.0,4.0,166.0,71.0
4233,3.0,4.0,331.0,71.0
4234,25.0,4.0,167.0,71.0
4235,3.0,4.0,374.0,71.0
4236,25.0,4.0,167.0,40.0
4237,3.0,4.0,374.0,40.0
4238,3.0,4.0,269.0,71.0
4239,3.0,4.0,390.0,71.0
4240,3.0,4.0,269.0,40.0
4241,3.0,4.0,390.0,40.0
4242,3.0,4.0,269.0,11.0
4243,3.0,4.0,390.0,11.0
4244,3.0,4.0,280.0,71.0
4245,3.0,4.0,180.0,71.0
4246,3.0,4.0,280.0,29.0
4247,3.0,4.0,180.0,29.0
4248,3.0,4.0,331.0,71.0
4249,20.0,4.0,408.0,71.0
4250,20.0,4.0,333.0,71.0
4251,20.0,4.0,334.0,71.0
4252,20.0,4.0,331.0,71.0
4253,3.0,4.0,331.0,10.0
4254,20.0,4.0,408.0,10.0
4255,20.0,4.0,333.0,10.0
4256,20.0,4.0,334.0,10.0
4257,20.0,4.0,331.0,10.0
4258,3.0,4.0,331.0,11.0
4259,20.0,4.0,408.0,11.0
4260,20.0,4.0,333.0,11.0
4261,20.0,4.0,334.0,11.0
4262,20.0,4.0,331.0,11.0
4263,3.0,4.0,331.0,71.0
4264,20.0,4.0,408.0,71.0
4265,20.0,4.0,333.0,71.0
4266,20.0,4.0,334.0,71.0
4267,20.0,4.0,331.0,71.0
4268,3.0,4.0,331.0,10.0
4269,20.0,4.0,408.0,10.0
4270,20.0,4.0,333.0,10.0
4271,20.0,4.0,334.0,10.0
4272,20.0,4.0,331.0,10.0
4273,3.0,4.0,331.0,11.0
4274,20.0,4.0,408.0,11.0
4275,20.0,4.0,333.0,11.0
4276,20.0,4.0,334.0,11.0
4277,20.0,4.0,331.0,11.0
4278,1.0,4.0,189.0,88.0
4279,1.0,4.0,189.0,93.0
4280,3.0,4.0,27.0,71.0
4281,3.0,4.0,331.0,71.0
4282,3.0,4.0,166.0,71.0
4283,3.0,4.0,331.0,71.0
4284,3.0,4.0,331.0,71.0
4285,20.0,4.0,408.0,71.0
4286,20.0,4.0,333.0,71.0
4287,20.0,4.0,334.0,71.0
4288,20.0,4.0,331.0,71.0
4289,3.0,4.0,331.0,10.0
4290,20.0,4.0,408.0,10.0
4291,20.0,4.0,333.0,10.0
4292,20.0,4.0,334.0,10.0
4293,20.0,4.0,331.0,10.0
4294,3.0,4.0,331.0,11.0
4295,20.0,4.0,408.0,11.0
4296,20.0,4.0,333.0,11.0
4297,20.0,4.0,334.0,11.0
4298,20.0,4.0,331.0,11.0
4299,3.0,4.0,166.0,71.0
4300,3.0,4.0,166.0,40.0
4301,3.0,4.0,27.0,71.0
4302,3.0,4.0,331.0,71.0
4303,3.0,4.0,166.0,71.0
4304,3.0,4.0,331.0,71.0
4305,3.0,4.0,261.0,71.0
4306,3.0,4.0,25.0,71.0
4307,3.0,4.0,142.0,71.0
4308,3.0,4.0,236.0,71.0
4309,3.0,4.0,261.0,40.0
4310,3.0,4.0,25.0,40.0
4311,3.0,4.0,142.0,40.0
4312,3.0,4.0,236.0,40.0
4313,3.0,4.0,261.0,10.0
4314,3.0,4.0,25.0,10.0
4315,3.0,4.0,142.0,10.0
4316,3.0,4.0,236.0,10.0
4317,3.0,4.0,261.0,22.0
4318,3.0,4.0,25.0,22.0
4319,3.0,4.0,142.0,22.0
4320,3.0,4.0,236.0,22.0
4321,3.0,4.0,261.0,62.0
4322,3.0,4.0,25.0,62.0
4323,3.0,4.0,142.0,62.0
4324,3.0,4.0,236.0,62.0
4325,3.0,4.0,27.0,71.0
4326,3.0,4.0,331.0,71.0
4327,3.0,4.0,166.0,71.0
4328,3.0,4.0,331.0,71.0
4329,25.0,4.0,167.0,71.0
4330,3.0,4.0,374.0,71.0
4331,25.0,4.0,167.0,40.0
4332,3.0,4.0,374.0,40.0
4333,3.0,4.0,27.0,71.0
4334,3.0,4.0,331.0,71.0
4335,3.0,4.0,166.0,71.0
4336,3.0,4.0,331.0,71.0
4337,25.0,4.0,167.0,71.0
4338,3.0,4.0,374.0,71.0
4339,25.0,4.0,167.0,40.0
4340,3.0,4.0,374.0,40.0
4341,25.0,4.0,167.0,71.0
4342,3.0,4.0,374.0,71.0
4343,25.0,4.0,167.0,40.0
4344,3.0,4.0,374.0,40.0
4345,3.0,4.0,269.0,71.0
4346,3.0,4.0,390.0,71.0
4347,3.0,4.0,269.0,40.0
4348,3.0,4.0,390.0,40.0
4349,3.0,4.0,269.0,11.0
4350,3.0,4.0,390.0,11.0
